letter,hand,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,right,0.34501758217811584,0.5115445852279663,-2.514799177788518e-7,0.39707517623901367,0.48027992248535156,-0.0226800125092268,0.4403858184814453,0.3919244408607483,-0.02719702199101448,0.4516128599643707,0.302237331867218,-0.02902824431657791,0.43661296367645264,0.2449871450662613,-0.026044029742479324,0.41455069184303284,0.3080255389213562,-0.011889372020959854,0.40627825260162354,0.2532244622707367,-0.035891931504011154,0.40197956562042236,0.3229786157608032,-0.04617389664053917,0.4074024260044098,0.3498537540435791,-0.04975495487451553,0.37612470984458923,0.30282750725746155,-0.008898378349840641,0.3692975342273712,0.2498053014278412,-0.03331466019153595,0.3695080578327179,0.3335827887058258,-0.034237053245306015,0.37599942088127136,0.3518627882003784,-0.029001114889979362,0.34119924902915955,0.3111899793148041,-0.0106549933552742,0.3326122760772705,0.25608521699905396,-0.03621748089790344,0.33688753843307495,0.33471444249153137,-0.025257285684347153,0.34501397609710693,0.3547009825706482,-0.011841895990073681,0.30746138095855713,0.3274294137954712,-0.014446298591792583,0.30365189909935,0.3024102747440338,-0.03090015798807144,0.3115149140357971,0.3544732332229614,-0.023385372012853622,0.3200644254684448,0.36907514929771423,-0.013225485570728779
A,right,0.3454015254974365,0.5157259106636047,-2.176334561454496e-7,0.3965744972229004,0.4813547730445862,-0.023698654025793076,0.4393368363380432,0.39052432775497437,-0.029016533866524696,0.45161011815071106,0.30126550793647766,-0.03160729259252548,0.43457189202308655,0.24554941058158875,-0.02937105856835842,0.4136863648891449,0.3075481951236725,-0.01198568195104599,0.40591755509376526,0.25510746240615845,-0.03670700639486313,0.4018060266971588,0.3256858289241791,-0.04742457717657089,0.4068445563316345,0.35263535380363464,-0.051297083497047424,0.37475717067718506,0.30110135674476624,-0.009169933386147022,0.36801570653915405,0.24787850677967072,-0.03441622853279114,0.36801236867904663,0.3333577811717987,-0.03542526066303253,0.3742942810058594,0.3517434895038605,-0.02994375303387642,0.3391702175140381,0.3098222613334656,-0.011372081004083157,0.3304245173931122,0.2560957074165344,-0.03766149654984474,0.33496782183647156,0.3344763219356537,-0.026766659691929817,0.34266525506973267,0.35307595133781433,-0.01319925021380186,0.30503049492836,0.3269827365875244,-0.01573546975851059,0.30111050605773926,0.304769366979599,-0.03237088769674301,0.3096025884151459,0.35547342896461487,-0.02485767751932144,0.31823161244392395,0.3680923879146576,-0.014644622802734375
A,right,0.34362637996673584,0.5163368582725525,-2.527416995690146e-7,0.39558544754981995,0.4874584674835205,-0.025201434269547462,0.4393286406993866,0.3941102921962738,-0.03019791468977928,0.4503921866416931,0.30043652653694153,-0.03181321546435356,0.4343281388282776,0.2434239387512207,-0.028035055845975876,0.41278505325317383,0.30800604820251465,-0.013709524646401405,0.4032908082008362,0.2537257969379425,-0.03928740695118904,0.3999444246292114,0.32823094725608826,-0.05012908950448036,0.4056401252746582,0.3541128635406494,-0.054071515798568726,0.3735726773738861,0.3027952313423157,-0.010068252682685852,0.36456936597824097,0.2476121187210083,-0.036850765347480774,0.366097629070282,0.3360559046268463,-0.03805539757013321,0.37289878726005554,0.35295575857162476,-0.03233339637517929,0.33840760588645935,0.3109878897666931,-0.011560353450477123,0.3273434638977051,0.25567564368247986,-0.03915051743388176,0.33296725153923035,0.33761563897132874,-0.027651764452457428,0.3417443037033081,0.35460615158081055,-0.013333076611161232,0.30477526783943176,0.3267850875854492,-0.015331670641899109,0.29868584871292114,0.30554652214050293,-0.033017847687006,0.307054728269577,0.3594781756401062,-0.025557346642017365,0.31650492548942566,0.37050533294677734,-0.015112646855413914
A,right,0.3436993956565857,0.521037757396698,-2.4555080813115637e-7,0.3954107165336609,0.4874211251735687,-0.02310529351234436,0.437259703874588,0.3926599323749542,-0.027872398495674133,0.4490809440612793,0.3012597858905792,-0.029759950935840607,0.43186354637145996,0.2448747456073761,-0.02643951028585434,0.4112382233142853,0.30940932035446167,-0.013116422109305859,0.403374582529068,0.2569732964038849,-0.03797149285674095,0.3999345898628235,0.33169516921043396,-0.049214135855436325,0.4045232832431793,0.3537627160549164,-0.05406390503048897,0.37167686223983765,0.30509158968925476,-0.010753537528216839,0.3643554747104645,0.2514495551586151,-0.036152828484773636,0.36626550555229187,0.33935680985450745,-0.03777860105037689,0.37087011337280273,0.35203316807746887,-0.03334216773509979,0.33589968085289,0.3146887421607971,-0.01312331110239029,0.32715240120887756,0.2564938962459564,-0.039652373641729355,0.3333049416542053,0.33973217010498047,-0.02821684256196022,0.3394288420677185,0.3557084798812866,-0.014714641496539116,0.30170688033103943,0.3308570086956024,-0.01753908209502697,0.29805853962898254,0.30890312790870667,-0.03452705219388008,0.3068990707397461,0.3624420762062073,-0.0266323983669281,0.31383514404296875,0.37166643142700195,-0.016395527869462967
A,right,0.3425734043121338,0.520359218120575,-2.636510885167809e-7,0.39569368958473206,0.4882410168647766,-0.022858629003167152,0.43748652935028076,0.39368942379951477,-0.027029812335968018,0.4494410753250122,0.3005284070968628,-0.028107136487960815,0.43384039402008057,0.2440982460975647,-0.02393595315515995,0.4114251434803009,0.30988022685050964,-0.013466564007103443,0.40261945128440857,0.2556459307670593,-0.038010239601135254,0.39894968271255493,0.3307056725025177,-0.048645369708538055,0.40404143929481506,0.3534303307533264,-0.05295467749238014,0.37170109152793884,0.30572399497032166,-0.010911369696259499,0.36305898427963257,0.24961991608142853,-0.03679480031132698,0.3652365803718567,0.3385133445262909,-0.03809311240911484,0.3710686266422272,0.3537956774234772,-0.0329827256500721,0.3360852599143982,0.3148149847984314,-0.012996961362659931,0.3257637023925781,0.25701817870140076,-0.039916276931762695,0.3320974111557007,0.34010058641433716,-0.02856292761862278,0.3397572338581085,0.3566543459892273,-0.014792502857744694,0.302129328250885,0.33108747005462646,-0.017043836414813995,0.29645830392837524,0.3082752525806427,-0.0345572754740715,0.30580443143844604,0.36355045437812805,-0.026933128014206886,0.314598023891449,0.3744479715824127,-0.01660185679793358
A,right,0.3435451090335846,0.5215789675712585,-2.5103926759584283e-7,0.3955076038837433,0.4860685467720032,-0.021889902651309967,0.43712151050567627,0.3908540904521942,-0.026231816038489342,0.4495941996574402,0.29959461092948914,-0.027813216671347618,0.43267935514450073,0.24482667446136475,-0.024428464472293854,0.4103437662124634,0.3089231848716736,-0.01356674637645483,0.4016830325126648,0.2560051679611206,-0.038563963025808334,0.398715615272522,0.3313603103160858,-0.049550529569387436,0.40392565727233887,0.3539010286331177,-0.05410052463412285,0.3703647553920746,0.30538517236709595,-0.01199228223413229,0.36269935965538025,0.24998509883880615,-0.038147807121276855,0.3649379014968872,0.3389233946800232,-0.03967371955513954,0.3704637289047241,0.3541162610054016,-0.03481854498386383,0.3344499170780182,0.315729558467865,-0.014981684274971485,0.3248912990093231,0.25947561860084534,-0.04205968603491783,0.3317495882511139,0.3423558473587036,-0.030823426321148872,0.33912622928619385,0.35805776715278625,-0.017284424975514412,0.3003089725971222,0.33289867639541626,-0.019850730895996094,0.29522672295570374,0.3110668957233429,-0.03717677295207977,0.30519694089889526,0.366040974855423,-0.029242025688290596,0.31419819593429565,0.37677648663520813,-0.018893567845225334
A,right,0.3441323935985565,0.5242137908935547,-2.6325199087295914e-7,0.3963452875614166,0.48924121260643005,-0.02227465622127056,0.4376015365123749,0.3934946656227112,-0.02674342319369316,0.44937431812286377,0.3007468283176422,-0.02830679714679718,0.431409627199173,0.24628674983978271,-0.024806495755910873,0.4092325270175934,0.3101659417152405,-0.01325411256402731,0.40100330114364624,0.2563381791114807,-0.037770070135593414,0.3982325494289398,0.3330916464328766,-0.04867219924926758,0.4033541977405548,0.35508865118026733,-0.05329315364360809,0.3697269558906555,0.3070805072784424,-0.011310267262160778,0.36218979954719543,0.25143787264823914,-0.036773934960365295,0.36437052488327026,0.34106746315956116,-0.03818512335419655,0.36894893646240234,0.35540542006492615,-0.033481162041425705,0.3338451683521271,0.3172917068004608,-0.013925119303166866,0.32491013407707214,0.25913161039352417,-0.04034341499209404,0.3314374089241028,0.3426395058631897,-0.028749527409672737,0.33785295486450195,0.358222097158432,-0.01508035697042942,0.29929685592651367,0.3346807360649109,-0.01842847466468811,0.29517120122909546,0.3088935613632202,-0.03519672527909279,0.3047551214694977,0.3652210235595703,-0.026605071499943733,0.3125346601009369,0.3773272633552551,-0.015841292217373848
A,right,0.34348538517951965,0.5231184363365173,-2.8649211003539676e-7,0.3961186110973358,0.49159929156303406,-0.022402798756957054,0.43766188621520996,0.3974461555480957,-0.027100160717964172,0.4508017301559448,0.3017197251319885,-0.028823450207710266,0.432358056306839,0.24624387919902802,-0.025571433827280998,0.41017743945121765,0.31203651428222656,-0.014925935305655003,0.4017080068588257,0.25544846057891846,-0.03896864131093025,0.3987368047237396,0.33232805132865906,-0.04925280064344406,0.40362298488616943,0.35610076785087585,-0.05342205986380577,0.3708619773387909,0.3095889091491699,-0.012521663680672646,0.36242198944091797,0.2534981071949005,-0.037412118166685104,0.3650687038898468,0.34310293197631836,-0.038162581622600555,0.36986953020095825,0.35874640941619873,-0.03324286267161369,0.3352152407169342,0.3194267749786377,-0.01449511107057333,0.32563281059265137,0.25932633876800537,-0.04046957194805145,0.3322972357273102,0.3437045216560364,-0.02837873250246048,0.33857762813568115,0.3628420829772949,-0.01456459891051054,0.3006652593612671,0.3358471095561981,-0.018372518941760063,0.2955678403377533,0.30826759338378906,-0.03535528481006622,0.30509358644485474,0.3647836744785309,-0.026975080370903015,0.3131538927555084,0.3791133165359497,-0.016343481838703156
A,right,0.34374427795410156,0.5246644020080566,-2.730728851929598e-7,0.39499419927597046,0.49096089601516724,-0.022513100877404213,0.4375765323638916,0.39678990840911865,-0.02728353627026081,0.4501727521419525,0.30309513211250305,-0.029096858575940132,0.4327608644962311,0.2469078004360199,-0.0254562646150589,0.41237881779670715,0.31249192357063293,-0.014088124968111515,0.4031301736831665,0.2563464641571045,-0.03900039196014404,0.3996606171131134,0.33335909247398376,-0.05004771053791046,0.4049432575702667,0.355510950088501,-0.054622866213321686,0.37243229150772095,0.30922555923461914,-0.01169593259692192,0.3634971082210541,0.2548450231552124,-0.0366012305021286,0.3656831681728363,0.3437248170375824,-0.03732655569911003,0.37125200033187866,0.35555508732795715,-0.03252822533249855,0.3364786207675934,0.31858837604522705,-0.01394166424870491,0.327065646648407,0.26025182008743286,-0.03961413353681564,0.33331507444381714,0.3441680073738098,-0.027074305340647697,0.3407924175262451,0.3602358400821686,-0.013160540722310543,0.3022052049636841,0.3338867127895355,-0.018202973529696465,0.29766416549682617,0.30894967913627625,-0.034090474247932434,0.3068466782569885,0.36490392684936523,-0.02502385526895523,0.31544676423072815,0.3767167329788208,-0.014109047129750252
A,right,0.34593650698661804,0.5231347680091858,-2.7383748602005653e-7,0.3975315988063812,0.48676249384880066,-0.019516507163643837,0.43924787640571594,0.3934231400489807,-0.02354038506746292,0.4523032605648041,0.3013885021209717,-0.02541912905871868,0.43408092856407166,0.24788421392440796,-0.022432764992117882,0.41187500953674316,0.31146442890167236,-0.011517823673784733,0.4047601819038391,0.25456833839416504,-0.03544377163052559,0.4013119339942932,0.3301374912261963,-0.04601521044969559,0.40579161047935486,0.3549658954143524,-0.05016527324914932,0.3731132745742798,0.3089623749256134,-0.010515359230339527,0.36495447158813477,0.25291985273361206,-0.03401368483901024,0.36749985814094543,0.3405075669288635,-0.03432213142514229,0.37295135855674744,0.3550809621810913,-0.02947104535996914,0.3379305601119995,0.3198772966861725,-0.013859243132174015,0.32935553789138794,0.2601989209651947,-0.03836003318428993,0.3360976278781891,0.34290197491645813,-0.02572757937014103,0.34316179156303406,0.3604893982410431,-0.011973489075899124,0.30388420820236206,0.33721208572387695,-0.018969709053635597,0.29898908734321594,0.30973440408706665,-0.03387347608804703,0.3087574243545532,0.3645157516002655,-0.024381613358855247,0.3170152008533478,0.37753501534461975,-0.01346667017787695
A,right,0.34788596630096436,0.5244134664535522,-2.663762472820963e-7,0.40018922090530396,0.4835699498653412,-0.01965513825416565,0.4411048889160156,0.3934120833873749,-0.023700963705778122,0.4524191617965698,0.3029095530509949,-0.02561887726187706,0.43482276797294617,0.24836337566375732,-0.022623009979724884,0.4129391610622406,0.31313908100128174,-0.011010517366230488,0.4055684506893158,0.25716733932495117,-0.034746479243040085,0.4024897813796997,0.33214840292930603,-0.04530201479792595,0.4079723656177521,0.3545887768268585,-0.0496138259768486,0.3748027980327606,0.3105120062828064,-0.009904565289616585,0.3667278587818146,0.25637179613113403,-0.03309455141425133,0.3685825765132904,0.3406310975551605,-0.03368252515792847,0.3746885359287262,0.3528580665588379,-0.029342714697122574,0.34002161026000977,0.32140952348709106,-0.01319442130625248,0.33121001720428467,0.26450401544570923,-0.0373503640294075,0.33692115545272827,0.3440026044845581,-0.02519889548420906,0.3448513150215149,0.35912513732910156,-0.012039472348988056,0.3066151738166809,0.3392692506313324,-0.01826919987797737,0.3016003370285034,0.3122788667678833,-0.03278656303882599,0.31027862429618835,0.3656908869743347,-0.023448973894119263,0.31908276677131653,0.3783986270427704,-0.012844436801970005
A,right,0.3511071503162384,0.5216595530509949,-2.807917951486161e-7,0.4026331305503845,0.48591381311416626,-0.018596701323986053,0.44148117303848267,0.39514631032943726,-0.021948836743831635,0.4539461135864258,0.30476343631744385,-0.02354840375483036,0.4378839433193207,0.2504446506500244,-0.020404905080795288,0.41451898217201233,0.31531721353530884,-0.010438910685479641,0.4092310965061188,0.2583359181880951,-0.0336882658302784,0.40590324997901917,0.3335082232952118,-0.04325784370303154,0.41049256920814514,0.35833948850631714,-0.046735163778066635,0.37753769755363464,0.313561350107193,-0.009840811602771282,0.37035930156707764,0.25774285197257996,-0.03338226303458214,0.3718375563621521,0.342232346534729,-0.033604808151721954,0.37728822231292725,0.3563694357872009,-0.028653105720877647,0.3432742655277252,0.32447871565818787,-0.013582407496869564,0.3355189561843872,0.2667943835258484,-0.03805577754974365,0.3408432602882385,0.3463846743106842,-0.025565247982740402,0.34775784611701965,0.3625946640968323,-0.011906338855624199,0.3097068667411804,0.3412126898765564,-0.019027888774871826,0.3058244585990906,0.31310001015663147,-0.033549174666404724,0.31406188011169434,0.3664339482784271,-0.024035228416323662,0.32177549600601196,0.38005104660987854,-0.013297266326844692
